Year,Job_Title,Industry,Automation_Risk,Automation_Risk_Cat,AI_Adoption,Degree_Required,Salary_USD,Experience_Years,Skill_Score,Remote_Work,Job_Demand_Index,Skills,Location,Company_Size,Job_Growth
2022,Data Analyst,Finance,44.8,Medium,Medium,No,87816,9,80.0,No,69.0,"Tableau, SQL, Excel, Statistics",Paris,Small,Stable
2022,Data Analyst,Finance,34.6,Low,Medium,No,76428,0,60.0,No,62.2,"Excel, Python, Statistics",Berlin,Small,Stable
2022,Data Analyst,Finance,46.4,Medium,Medium,No,76109,10,80.0,No,90.0,"Statistics, Python, Tableau, SQL",Toronto,Small,Stable
2022,Data Analyst,Finance,43.7,Medium,Medium,No,78493,5,80.0,No,87.7,"Tableau, SQL, Statistics, Python",San Francisco,Large,Stable
2022,Data Analyst,Finance,38.1,Medium,Medium,No,77827,11,40.0,No,63.7,"Python, SQL",Sydney,Small,Stable
2022,Data Analyst,Finance,54.0,Medium,Medium,No,69413,7,80.0,No,72.0,"Statistics, SQL, Python, Excel",Paris,Medium,Stable
2022,Data Analyst,Finance,48.2,Medium,Medium,No,68776,5,40.0,No,84.1,"Python, Tableau",Sydney,Medium,Stable
2022,Data Analyst,Finance,49.1,Medium,Medium,No,82351,3,80.0,No,55.7,"Statistics, Python, SQL, Excel",San Francisco,Large,Stable
2022,Data Analyst,Finance,38.1,Medium,Medium,No,73234,4,100.0,No,73.3,"Python, Tableau, Excel, SQL, Statistics",Toronto,Large,Stable
2022,Data Analyst,Finance,47.9,Medium,Medium,No,78819,1,100.0,Yes,68.3,"Python, Excel, Tableau, SQL, Statistics",New York,Large,Stable
2022,Data Analyst,Finance,32.1,Low,Medium,No,75069,0,80.0,No,71.3,"SQL, Statistics, Tableau, Python",Tokyo,Large,Stable
2022,Data Analyst,Finance,41.9,Medium,Medium,No,69724,9,60.0,No,77.0,"Excel, Python, SQL",London,Small,Stable
2022,Data Analyst,Finance,47.8,Medium,Medium,No,76873,7,100.0,Yes,72.2,"Excel, Statistics, SQL, Tableau, Python",New York,Small,Stable
2022,Data Analyst,Finance,34.2,Low,Medium,No,68064,1,80.0,No,50.6,"Statistics, Excel, Tableau, Python",Berlin,Small,Stable
2022,Data Analyst,Finance,44.6,Medium,Medium,No,72740,4,60.0,No,74.1,"Python, Tableau, Statistics",Toronto,Medium,Stable
2022,Data Analyst,Finance,38.4,Medium,Medium,No,62766,3,60.0,No,89.8,"SQL, Statistics, Python",San Francisco,Medium,Stable
2022,Data Analyst,Finance,40.4,Medium,Medium,No,69351,7,100.0,No,72.6,"Python, Excel, SQL, Tableau, Statistics",Dubai,Large,Stable
2022,Data Analyst,Finance,41.6,Medium,Medium,No,84157,6,60.0,Yes,89.5,"Tableau, SQL, Excel",Singapore,Large,Stable
2022,Data Analyst,Finance,42.6,Medium,Medium,No,69383,5,100.0,Yes,86.4,"Excel, Tableau, Python, Statistics, SQL",Toronto,Medium,Stable
2022,Data Analyst,Finance,41.2,Medium,Medium,No,86953,2,100.0,No,83.2,"Statistics, Python, SQL, Excel, Tableau",Sydney,Medium,Stable
2022,Data Analyst,Finance,39.0,Medium,Medium,No,77365,3,100.0,No,77.7,"Python, Tableau, Excel, SQL, Statistics",Paris,Medium,Stable
2022,Data Analyst,Finance,43.9,Medium,Medium,No,82374,5,60.0,No,80.7,"Excel, SQL, Statistics",Berlin,Small,Stable
2022,Data Analyst,Finance,47.0,Medium,Medium,No,63858,7,60.0,No,79.3,"Tableau, Excel, SQL",Tokyo,Medium,Stable
2022,Data Analyst,Finance,44.2,Medium,Medium,No,77310,6,100.0,No,65.7,"SQL, Python, Tableau, Statistics, Excel",Berlin,Small,Stable
2022,Data Analyst,Finance,38.3,Medium,Medium,No,65026,0,100.0,No,81.6,"Tableau, Excel, Python, Statistics, SQL",Berlin,Medium,Stable
2022,Data Analyst,Finance,36.7,Medium,Medium,No,62607,1,100.0,Yes,66.3,"Python, Statistics, SQL, Tableau, Excel",Sydney,Medium,Stable
2022,Data Analyst,Finance,44.9,Medium,Medium,No,79614,5,80.0,No,51.7,"Python, Statistics, Excel, SQL",London,Small,Stable
2022,Data Analyst,Finance,47.1,Medium,Medium,No,68594,0,80.0,No,65.3,"Statistics, Tableau, Excel, Python",Dubai,Medium,Stable
2022,Data Analyst,Finance,52.9,Medium,Medium,No,77533,6,60.0,Yes,56.0,"Statistics, Python, Tableau",San Francisco,Large,Stable
2022,Data Analyst,Finance,44.8,Medium,Medium,No,75514,7,80.0,No,74.4,"Statistics, SQL, Python, Excel",Singapore,Small,Stable
2022,Data Analyst,Finance,40.4,Medium,Medium,No,77878,7,60.0,No,64.4,"SQL, Tableau, Statistics",Sydney,Small,Stable
2022,Data Analyst,Finance,43.0,Medium,Medium,No,68374,5,80.0,Yes,87.8,"Python, Statistics, SQL, Tableau",Berlin,Small,Stable
2022,Data Analyst,Finance,45.8,Medium,Medium,No,85618,8,40.0,Yes,77.6,"SQL, Excel",Singapore,Large,Stable
2022,Data Analyst,Finance,45.5,Medium,Medium,No,72409,6,100.0,No,70.7,"Python, SQL, Statistics, Tableau, Excel",Dubai,Small,Stable
2022,Data Analyst,Finance,47.9,Medium,Medium,No,78894,2,40.0,Yes,76.0,"Python, Tableau",Sydney,Large,Stable
2022,Data Analyst,Finance,38.0,Medium,Medium,No,65619,1,60.0,No,70.6,"Excel, Tableau, Python",Berlin,Large,Stable
2022,Data Analyst,Finance,39.4,Medium,Medium,No,77124,0,40.0,Yes,89.3,"Python, Tableau",Tokyo,Large,Stable
2022,Data Analyst,Finance,41.3,Medium,Medium,No,80768,5,60.0,Yes,73.6,"SQL, Tableau, Python",Sydney,Small,Stable
2022,Data Analyst,Finance,34.5,Low,Medium,No,76161,5,80.0,Yes,67.6,"Tableau, SQL, Excel, Statistics",Paris,Medium,Stable
2022,Data Analyst,Finance,35.5,Medium,Medium,No,84872,2,80.0,No,80.7,"Tableau, SQL, Python, Excel",Singapore,Small,Stable
2022,Data Analyst,Finance,35.2,Medium,Medium,No,71390,5,100.0,No,73.8,"SQL, Statistics, Excel, Python, Tableau",Singapore,Large,Stable
2022,Data Analyst,Finance,46.7,Medium,Medium,No,68184,9,60.0,Yes,70.1,"SQL, Excel, Python",Berlin,Small,Stable
2022,Data Analyst,Finance,39.2,Medium,Medium,No,69961,0,60.0,No,77.2,"Python, Tableau, Excel",Tokyo,Large,Stable
2022,Data Analyst,Finance,41.7,Medium,Medium,No,70814,1,60.0,No,72.8,"Tableau, Statistics, SQL",Berlin,Large,Stable
2022,Data Analyst,Finance,47.2,Medium,Medium,No,66023,4,40.0,No,76.4,"Tableau, SQL",Toronto,Small,Stable
2022,Accountant,Finance,72.9,High,Medium,Yes,77465,6,80.0,No,90.0,"Accounting, Tax, Auditing, Excel",Toronto,Medium,Stable
2022,Accountant,Finance,72.8,High,Medium,Yes,68854,4,80.0,No,54.7,"Accounting, QuickBooks, Tax, Excel",Toronto,Medium,Stable
2022,Accountant,Finance,70.8,High,Medium,Yes,82553,3,60.0,No,64.1,"Tax, Excel, Auditing",Singapore,Medium,Stable
2022,Accountant,Finance,69.5,High,Medium,Yes,67601,7,100.0,Yes,56.4,"QuickBooks, Excel, Accounting, Auditing, Tax",Sydney,Medium,Stable
2022,Accountant,Finance,77.4,High,Medium,Yes,70714,8,80.0,Yes,73.4,"Tax, Auditing, Accounting, QuickBooks",San Francisco,Small,Stable
2022,Accountant,Finance,80.5,High,Medium,Yes,64942,2,60.0,Yes,77.2,"Auditing, QuickBooks, Excel",Dubai,Small,Stable
2022,Accountant,Finance,75.1,High,Medium,Yes,66047,5,40.0,Yes,73.1,"Auditing, Excel",Paris,Medium,Stable
2022,Accountant,Finance,67.4,High,Medium,Yes,60855,3,60.0,No,71.1,"Accounting, Tax, QuickBooks",Sydney,Medium,Stable
2022,Accountant,Finance,75.2,High,Medium,Yes,67704,6,100.0,No,51.1,"Excel, Accounting, Tax, Auditing, QuickBooks",London,Medium,Stable
2022,Accountant,Finance,79.1,High,Medium,Yes,68723,5,40.0,No,54.6,"Excel, Accounting",Sydney,Large,Stable
2022,Accountant,Finance,82.1,High,Medium,Yes,55943,5,100.0,No,80.2,"Accounting, Auditing, Tax, Excel, QuickBooks",Sydney,Large,Stable
2022,Accountant,Finance,74.5,High,Medium,Yes,66919,1,40.0,No,60.2,"QuickBooks, Excel",Paris,Small,Stable
2022,Accountant,Finance,74.2,High,Medium,Yes,68403,5,80.0,No,60.2,"Auditing, Accounting, Tax, QuickBooks",Sydney,Small,Stable
2022,Accountant,Finance,60.3,Medium,Medium,Yes,70853,6,80.0,No,84.5,"Tax, Accounting, Auditing, QuickBooks",New York,Medium,Stable
2022,Accountant,Finance,75.8,High,Medium,Yes,67605,3,60.0,Yes,76.1,"Tax, QuickBooks, Auditing",Tokyo,Large,Stable
2022,Accountant,Finance,71.5,High,Medium,Yes,61080,7,60.0,No,77.8,"QuickBooks, Tax, Accounting",Berlin,Medium,Stable
2022,Accountant,Finance,71.1,High,Medium,Yes,75430,1,40.0,Yes,71.6,"QuickBooks, Excel",London,Medium,Stable
2022,Accountant,Finance,79.4,High,Medium,Yes,67487,2,80.0,Yes,56.4,"Excel, Accounting, Tax, Auditing",Tokyo,Medium,Stable
2022,Accountant,Finance,73.7,High,Medium,Yes,61813,8,100.0,Yes,85.5,"Auditing, Accounting, Tax, QuickBooks, Excel",San Francisco,Small,Stable
2022,Accountant,Finance,73.6,High,Medium,Yes,68260,4,40.0,No,66.2,"Tax, QuickBooks",Sydney,Medium,Stable
2022,Accountant,Finance,70.4,High,Medium,Yes,73235,2,100.0,No,80.0,"QuickBooks, Excel, Auditing, Accounting, Tax",Tokyo,Medium,Stable
2022,Accountant,Finance,68.3,High,Medium,Yes,71124,4,40.0,No,71.9,"Tax, QuickBooks",Singapore,Small,Stable
2022,Accountant,Finance,73.7,High,Medium,Yes,70169,0,80.0,Yes,55.5,"QuickBooks, Accounting, Tax, Auditing",Sydney,Large,Stable
2022,Accountant,Finance,78.0,High,Medium,Yes,76214,0,60.0,No,78.2,"QuickBooks, Accounting, Excel",London,Large,Stable
2022,Accountant,Finance,81.5,High,Medium,Yes,63114,5,100.0,Yes,68.6,"Accounting, QuickBooks, Tax, Auditing, Excel",Sydney,Medium,Stable
2022,Accountant,Finance,70.4,High,Medium,Yes,66844,1,40.0,No,71.0,"Excel, Tax",Berlin,Small,Stable
2022,Accountant,Finance,75.0,High,Medium,Yes,62950,2,60.0,No,85.6,"Auditing, Tax, QuickBooks",Dubai,Small,Stable
2022,Accountant,Finance,71.4,High,Medium,Yes,73553,6,80.0,No,51.7,"Excel, Accounting, QuickBooks, Auditing",Sydney,Large,Stable
2022,Accountant,Finance,70.9,High,Medium,Yes,72949,6,60.0,No,55.4,"Excel, Accounting, Auditing",London,Small,Stable
2022,Accountant,Finance,69.1,High,Medium,Yes,64542,4,60.0,No,57.1,"QuickBooks, Excel, Accounting",Berlin,Large,Stable
2022,Accountant,Finance,72.3,High,Medium,Yes,61701,3,80.0,No,85.7,"Accounting, Auditing, QuickBooks, Excel",Singapore,Medium,Stable
2022,Accountant,Finance,78.0,High,Medium,Yes,71431,2,80.0,No,87.5,"Accounting, Excel, QuickBooks, Tax",Dubai,Large,Stable
2022,Accountant,Finance,64.6,Medium,Medium,Yes,69233,8,40.0,Yes,54.2,"Tax, Accounting",Singapore,Large,Stable
2022,Accountant,Finance,69.2,High,Medium,Yes,57716,4,80.0,Yes,73.7,"QuickBooks, Tax, Accounting, Auditing",Tokyo,Small,Stable
2022,Accountant,Finance,84.9,High,Medium,Yes,74700,1,60.0,No,53.5,"Auditing, Tax, Excel",Tokyo,Large,Stable
2022,Accountant,Finance,79.5,High,Medium,Yes,76251,2,40.0,No,68.3,"Auditing, QuickBooks",Dubai,Small,Stable
2022,Accountant,Finance,74.2,High,Medium,Yes,68901,6,40.0,Yes,60.1,"QuickBooks, Excel",Dubai,Medium,Stable
2022,Accountant,Finance,63.1,Medium,Medium,Yes,69506,0,100.0,Yes,88.9,"Auditing, QuickBooks, Excel, Accounting, Tax",New York,Large,Stable
2022,Accountant,Finance,66.0,High,Medium,Yes,72874,0,100.0,No,53.4,"QuickBooks, Tax, Auditing, Accounting, Excel",Paris,Medium,Stable
2022,Accountant,Finance,74.3,High,Medium,Yes,61730,11,100.0,No,72.4,"Accounting, Excel, QuickBooks, Auditing, Tax",Paris,Small,Stable
2022,Accountant,Finance,77.2,High,Medium,Yes,67677,7,60.0,No,86.6,"Excel, Auditing, Accounting",Singapore,Medium,Stable
2022,Financial Analyst,Finance,55.0,Medium,Medium,Yes,68287,2,60.0,No,75.4,"Financial Modeling, CFA, Bloomberg",Tokyo,Small,Stable
2022,Financial Analyst,Finance,57.5,Medium,Medium,Yes,84582,5,100.0,No,62.4,"Bloomberg, CFA, Financial Modeling, SQL, Excel",Toronto,Medium,Stable
2022,Financial Analyst,Finance,59.9,Medium,Medium,Yes,97354,5,80.0,Yes,79.0,"CFA, SQL, Excel, Financial Modeling",Dubai,Large,Stable
2022,Financial Analyst,Finance,60.8,Medium,Medium,Yes,81141,4,40.0,No,72.7,"CFA, Financial Modeling",London,Medium,Stable
2022,Financial Analyst,Finance,59.4,Medium,Medium,Yes,87476,7,40.0,No,52.0,"Financial Modeling, CFA",London,Medium,Stable
2022,Financial Analyst,Finance,53.1,Medium,Medium,Yes,81366,3,40.0,Yes,65.9,"Bloomberg, Financial Modeling",New York,Small,Stable
2022,Financial Analyst,Finance,58.6,Medium,Medium,Yes,86126,8,80.0,No,56.9,"CFA, Financial Modeling, Bloomberg, Excel",Sydney,Medium,Stable
2022,Financial Analyst,Finance,59.9,Medium,Medium,Yes,88385,1,80.0,Yes,66.3,"Excel, Bloomberg, SQL, CFA",Dubai,Medium,Stable
2022,Financial Analyst,Finance,57.6,Medium,Medium,Yes,100193,5,60.0,No,73.5,"CFA, Financial Modeling, Excel",New York,Large,Stable
2022,Financial Analyst,Finance,56.9,Medium,Medium,Yes,88965,13,100.0,No,83.6,"Financial Modeling, SQL, CFA, Bloomberg, Excel",New York,Medium,Stable
2022,Financial Analyst,Finance,56.5,Medium,Medium,Yes,79737,4,100.0,No,53.8,"Excel, CFA, Financial Modeling, Bloomberg, SQL",Dubai,Large,Stable
2022,Financial Analyst,Finance,55.2,Medium,Medium,Yes,86471,11,100.0,No,65.6,"Excel, SQL, Bloomberg, CFA, Financial Modeling",Sydney,Small,Stable
2022,Financial Analyst,Finance,59.0,Medium,Medium,Yes,91502,0,40.0,No,54.6,"SQL, CFA",Paris,Small,Stable
2022,Financial Analyst,Finance,51.8,Medium,Medium,Yes,83378,1,40.0,No,72.2,"SQL, Financial Modeling",Berlin,Small,Stable
2022,Financial Analyst,Finance,54.8,Medium,Medium,Yes,86468,3,100.0,No,88.8,"CFA, Excel, Financial Modeling, Bloomberg, SQL",Paris,Large,Stable
2022,Financial Analyst,Finance,57.6,Medium,Medium,Yes,91884,5,60.0,Yes,82.4,"Excel, CFA, Bloomberg",Sydney,Large,Stable
2022,Financial Analyst,Finance,56.1,Medium,Medium,Yes,85796,7,100.0,No,80.3,"SQL, Bloomberg, Financial Modeling, CFA, Excel",San Francisco,Large,Stable
2022,Financial Analyst,Finance,53.1,Medium,Medium,Yes,81244,5,40.0,Yes,82.6,"Bloomberg, Excel",New York,Large,Stable
2022,Financial Analyst,Finance,56.8,Medium,Medium,Yes,76658,6,80.0,No,81.3,"CFA, Excel, SQL, Financial Modeling",San Francisco,Large,Stable
2022,Financial Analyst,Finance,55.6,Medium,Medium,Yes,79407,7,80.0,No,88.5,"Financial Modeling, SQL, CFA, Excel",Singapore,Medium,Stable
2022,Financial Analyst,Finance,57.7,Medium,Medium,Yes,100693,8,40.0,No,85.2,"Bloomberg, Excel",Toronto,Large,Stable
2022,Financial Analyst,Finance,51.6,Medium,Medium,Yes,101855,6,80.0,No,77.6,"Financial Modeling, Bloomberg, Excel, SQL",Toronto,Large,Stable
2022,Financial Analyst,Finance,67.6,High,Medium,Yes,73766,5,80.0,No,64.1,"CFA, Bloomberg, SQL, Excel",Toronto,Small,Stable
2022,Financial Analyst,Finance,62.6,Medium,Medium,Yes,82596,6,100.0,No,75.4,"Financial Modeling, SQL, Excel, CFA, Bloomberg",New York,Large,Stable
2022,Financial Analyst,Finance,63.4,Medium,Medium,Yes,81433,8,60.0,Yes,71.5,"SQL, Bloomberg, Excel",London,Large,Stable
2022,Financial Analyst,Finance,60.8,Medium,Medium,Yes,85211,3,40.0,No,84.5,"Excel, CFA",New York,Medium,Stable
2022,Financial Analyst,Finance,64.3,Medium,Medium,Yes,77987,4,100.0,No,59.9,"SQL, CFA, Financial Modeling, Bloomberg, Excel",London,Medium,Stable
2022,Financial Analyst,Finance,51.3,Medium,Medium,Yes,81210,7,80.0,No,52.0,"Excel, Bloomberg, CFA, SQL",New York,Medium,Stable
2022,Financial Analyst,Finance,58.0,Medium,Medium,Yes,86199,7,100.0,No,65.4,"CFA, Excel, Bloomberg, SQL, Financial Modeling",San Francisco,Medium,Stable
2022,Financial Analyst,Finance,59.0,Medium,Medium,Yes,90398,6,40.0,No,56.6,"Bloomberg, Excel",London,Small,Stable
2022,Financial Analyst,Finance,55.1,Medium,Medium,Yes,93819,6,100.0,Yes,68.7,"Financial Modeling, CFA, Excel, Bloomberg, SQL",London,Medium,Stable
2022,Financial Analyst,Finance,59.6,Medium,Medium,Yes,82493,3,100.0,No,80.6,"CFA, Excel, Bloomberg, Financial Modeling, SQL",Paris,Small,Stable
2022,Financial Analyst,Finance,57.4,Medium,Medium,Yes,75012,2,100.0,No,68.4,"Excel, Financial Modeling, Bloomberg, SQL, CFA",Tokyo,Small,Stable
2022,Financial Analyst,Finance,71.1,High,Medium,Yes,79042,3,80.0,Yes,71.1,"Financial Modeling, Bloomberg, Excel, CFA",London,Large,Stable
2022,Financial Analyst,Finance,52.0,Medium,Medium,Yes,73602,1,60.0,Yes,84.3,"Financial Modeling, Excel, Bloomberg",London,Large,Stable
2022,Financial Analyst,Finance,54.1,Medium,Medium,Yes,87613,1,60.0,Yes,71.2,"Financial Modeling, Excel, Bloomberg",Dubai,Small,Stable
2022,Financial Analyst,Finance,59.4,Medium,Medium,Yes,84672,1,60.0,No,65.0,"SQL, Excel, Financial Modeling",Berlin,Medium,Stable
2022,Financial Analyst,Finance,57.9,Medium,Medium,Yes,83872,9,100.0,Yes,56.4,"Excel, SQL, Financial Modeling, CFA, Bloomberg",Singapore,Large,Stable
2022,Financial Analyst,Finance,51.4,Medium,Medium,Yes,92117,6,40.0,Yes,78.4,"CFA, Financial Modeling",New York,Large,Stable
2022,Graphic Designer,Media,48.5,Medium,Low,No,62306,7,60.0,Yes,69.9,"Branding, Illustrator, Creativity",London,Large,Decline
2022,Graphic Designer,Media,42.8,Medium,Low,No,63843,6,100.0,No,47.7,"Creativity, Branding, Illustrator, Photoshop, Figma",Berlin,Large,Decline
2022,Graphic Designer,Media,42.1,Medium,Low,No,58905,2,40.0,No,30.1,"Photoshop, Illustrator",Toronto,Medium,Decline
2022,Graphic Designer,Media,38.4,Medium,Low,No,56815,3,60.0,No,41.3,"Illustrator, Creativity, Figma",Dubai,Small,Decline
2022,Graphic Designer,Media,44.7,Medium,Low,No,65530,9,80.0,No,46.0,"Branding, Figma, Illustrator, Creativity",Paris,Small,Decline
2022,Graphic Designer,Media,43.0,Medium,Low,No,54714,3,100.0,No,42.5,"Branding, Figma, Illustrator, Photoshop, Creativity",London,Small,Decline
2022,Graphic Designer,Media,38.2,Medium,Low,No,55158,5,60.0,Yes,48.6,"Branding, Photoshop, Illustrator",Dubai,Small,Decline
2022,Graphic Designer,Media,44.0,Medium,Low,No,55336,0,100.0,No,66.1,"Creativity, Figma, Branding, Photoshop, Illustrator",Paris,Medium,Decline
2022,Graphic Designer,Media,40.2,Medium,Low,No,63954,2,100.0,No,41.2,"Branding, Photoshop, Figma, Illustrator, Creativity",Toronto,Large,Decline
2022,Graphic Designer,Media,37.2,Medium,Low,No,42423,4,100.0,Yes,57.7,"Illustrator, Branding, Photoshop, Figma, Creativity",San Francisco,Small,Decline
2022,Graphic Designer,Media,37.5,Medium,Low,No,62451,8,100.0,No,52.2,"Creativity, Figma, Illustrator, Photoshop, Branding",Paris,Large,Decline
2022,Graphic Designer,Media,32.4,Low,Low,No,63857,7,100.0,Yes,36.1,"Illustrator, Photoshop, Figma, Creativity, Branding",Singapore,Small,Decline
2022,Graphic Designer,Media,38.2,Medium,Low,No,71559,8,100.0,Yes,61.1,"Figma, Photoshop, Creativity, Branding, Illustrator",San Francisco,Small,Decline
2022,Graphic Designer,Media,35.5,Medium,Low,No,57062,1,100.0,No,31.2,"Creativity, Photoshop, Branding, Illustrator, Figma",Paris,Small,Decline
2022,Graphic Designer,Media,41.1,Medium,Low,No,55862,5,100.0,Yes,44.8,"Creativity, Branding, Figma, Illustrator, Photoshop",Berlin,Medium,Decline
2022,Graphic Designer,Media,42.3,Medium,Low,No,47483,7,100.0,Yes,49.1,"Creativity, Photoshop, Figma, Illustrator, Branding",San Francisco,Large,Decline
2022,Graphic Designer,Media,31.9,Low,Low,No,55357,5,80.0,No,50.4,"Creativity, Photoshop, Branding, Figma",Toronto,Medium,Decline
2022,Graphic Designer,Media,39.9,Medium,Low,No,52670,4,60.0,No,63.1,"Figma, Illustrator, Photoshop",Toronto,Large,Decline
2022,Graphic Designer,Media,36.8,Medium,Low,No,54139,8,80.0,No,63.7,"Illustrator, Figma, Photoshop, Creativity",New York,Medium,Decline
2022,Graphic Designer,Media,39.4,Medium,Low,No,57936,8,100.0,No,32.7,"Figma, Illustrator, Creativity, Branding, Photoshop",Paris,Large,Decline
2022,Graphic Designer,Media,45.3,Medium,Low,No,51370,6,80.0,No,50.9,"Photoshop, Branding, Illustrator, Creativity",Tokyo,Medium,Decline
2022,Graphic Designer,Media,44.7,Medium,Low,No,60091,8,60.0,No,62.5,"Branding, Photoshop, Figma",London,Medium,Decline
2022,Graphic Designer,Media,40.0,Medium,Low,No,63157,1,100.0,No,30.5,"Figma, Photoshop, Branding, Illustrator, Creativity",Sydney,Large,Decline
2022,Graphic Designer,Media,37.3,Medium,Low,No,56691,3,60.0,No,39.2,"Photoshop, Illustrator, Figma",Toronto,Medium,Decline
2022,Graphic Designer,Media,43.9,Medium,Low,No,59266,5,40.0,No,35.3,"Figma, Branding",Sydney,Small,Decline
2022,Graphic Designer,Media,41.4,Medium,Low,No,52786,2,100.0,Yes,38.0,"Photoshop, Branding, Illustrator, Creativity, Figma",Berlin,Large,Decline
2022,Graphic Designer,Media,35.7,Medium,Low,No,57124,6,100.0,No,37.2,"Branding, Photoshop, Figma, Illustrator, Creativity",Dubai,Medium,Decline
2022,Graphic Designer,Media,39.1,Medium,Low,No,55333,8,60.0,Yes,53.0,"Branding, Creativity, Figma",Paris,Small,Decline
2022,Graphic Designer,Media,48.1,Medium,Low,No,50022,6,80.0,Yes,67.4,"Creativity, Branding, Photoshop, Illustrator",Berlin,Large,Decline
2022,Graphic Designer,Media,43.1,Medium,Low,No,66091,3,60.0,Yes,68.8,"Branding, Creativity, Illustrator",London,Small,Decline
2022,Graphic Designer,Media,46.1,Medium,Low,No,57184,1,40.0,Yes,67.8,"Photoshop, Figma",Sydney,Large,Decline
2022,Graphic Designer,Media,40.1,Medium,Low,No,58410,5,80.0,Yes,39.6,"Creativity, Photoshop, Illustrator, Branding",Sydney,Medium,Decline
2022,Graphic Designer,Media,41.6,Medium,Low,No,57402,4,40.0,No,62.5,"Figma, Creativity",Toronto,Large,Decline
2022,Graphic Designer,Media,47.1,Medium,Low,No,58436,0,100.0,No,33.2,"Figma, Branding, Creativity, Illustrator, Photoshop",Paris,Large,Decline
2022,Graphic Designer,Media,42.8,Medium,Low,No,49659,4,80.0,No,52.9,"Creativity, Illustrator, Branding, Photoshop",Toronto,Medium,Decline
2022,Graphic Designer,Media,42.4,Medium,Low,No,58894,4,60.0,No,55.7,"Branding, Figma, Photoshop",Singapore,Medium,Decline
